Date,Risk_Free_Rate
2000-12-20,0.00022450675139285003
2000-12-21,0.0002079687605724967
2000-12-22,0.00020382351631442752
2000-12-25,0.00021595442955990585
2000-12-26,0.00022563184624613264
2000-12-27,0.00022188029408676258
2000-12-28,0.00022638173304612152
2000-12-29,0.00022713147875985662
2001-01-01,0.00022759312720732616
2001-01-02,0.00022638173304612152
2001-01-03,0.00021962766634398
2001-01-04,0.00020759209831888725
2001-01-05,0.00019816395231186945
2001-01-08,0.00020080608250583332
2001-01-09,0.00020269224637736727
2001-01-10,0.00020457751789115797
2001-01-11,0.00020533137682576807
2001-01-12,0.00020608509317265877
2001-01-15,0.00020720413214725397
2001-01-16,0.0002079687605724967
2001-01-17,0.0002072154004588711
2001-01-18,0.0002042005349363052
2001-01-19,0.00020269224637736727
2001-01-22,0.00020231508501877826
2001-01-23,0.00020269224637736727
2001-01-24,0.0002042005349363052
2001-01-25,0.0002042005349363052
2001-01-26,0.00020005136690737224
2001-01-29,0.00019778636209299982
2001-01-30,0.0001943864390943073
2001-01-31,0.0001932524864862728
2001-02-01,0.00019363050654397362
2001-02-02,0.000195897874124773
2001-02-05,0.000195897874124773
2001-02-06,0.0001962756433240287
2001-02-07,0.0001962756433240287
2001-02-08,0.0001966533767139289
2001-02-09,0.000195897874124773
2001-02-12,0.00019514222826977345
2001-02-13,0.00019552006910883435
2001-02-14,0.0001962756433240287
2001-02-15,0.0001966533767139289
2001-02-16,0.0001943864390943073
2001-02-19,0.00019441932634611803
2001-02-20,0.00019514222826977345
2001-02-21,0.0001943864390943073
2001-02-22,0.00019400849074457938
2001-02-23,0.00018947031225424737
2001-02-26,0.00018644198605977103
2001-02-27,0.0001868206527173566
2001-02-28,0.00018795643683544583
2001-03-01,0.00018757787809842164
2001-03-02,0.00018757787809842164
2001-03-05,0.0001868206527173566
2001-03-06,0.00018568454477607688
2001-03-07,0.00018189517720434978
2001-03-08,0.000181516042177865
2001-03-09,0.00018303236589400917
2001-03-12,0.0001807576638885866
2001-03-13,0.0001807576638885866
2001-03-14,0.00017620436064391676
2001-03-15,0.00017544497067034648
2001-03-16,0.00017620436064391676
2001-03-19,0.00017582468374710558
2001-03-20,0.00017430561429154778
2001-03-21,0.0001674626262520018
2001-03-22,0.0001655597088607852
2001-03-23,0.00016670156834108774
2001-03-26,0.00016670156834108774
2001-03-27,0.00016898430614076254
2001-03-28,0.00016860394064277529
2001-03-29,0.0001678431007052783
2001-03-30,0.00016708211546623275
2001-04-02,0.00016403672038101114
2001-04-03,0.0001613700890652492
2001-04-04,0.00015946425923552
2001-04-05,0.00015984549813108373
2001-04-06,0.00015335947102901315
2001-04-09,0.0001529776110411607
2001-04-10,0.00015335947102901315
2001-04-11,0.00015870167200104923
2001-04-12,0.00015603146678988544
2001-04-13,0.0001574570341722481
2001-04-16,0.0001613700890652492
2001-04-17,0.00016022670055493293
2001-04-18,0.0001522137812646207
2001-04-19,0.00015068568231058066
2001-04-20,0.0001468628691252416
2001-04-23,0.00014609786618535736
2001-04-24,0.00014801009822229538
2001-04-25,0.00014953922339766557
2001-04-26,0.0001491569971134865
2001-04-27,0.00014992141302072604
2001-04-30,0.0001537412944259131
2001-05-01,0.00015259571445547238
2001-05-02,0.0001514498050398938
2001-05-03,0.00014953922339766557
2001-05-04,0.00014571530963158885
2001-05-07,0.00014571530963158885
2001-05-08,0.00014418471602728467
2001-05-09,0.00014495008632153805
2001-05-10,0.00014571530963158885
2001-05-11,0.0001472453155255682
2001-05-14,0.0001445674195510449
2001-05-15,0.00014150476167995585
2001-05-16,0.0001392062224645496
2001-05-17,0.0001392062224645496
2001-05-18,0.0001407387292562401
2001-05-21,0.0001422706468645618
2001-05-22,0.00014188772267353933
2001-05-23,0.00014188772267353933
2001-05-24,0.00014418471602728467
2001-05-25,0.00014265353426012872
2001-05-28,0.00014321922438753631
2001-05-29,0.0001445674195510449
2001-05-30,0.00014341919869242936
2001-05-31,0.00014150476167995585
2001-06-01,0.0001430363848669014
2001-06-04,0.00014341919869242936
2001-06-05,0.00014150476167995585
2001-06-06,0.0001411217638764839
2001-06-07,0.00014150476167995585
2001-06-08,0.00014188772267353933
2001-06-11,0.00014035565781189696
2001-06-12,0.00013882300365342104
2001-06-13,0.00013843974798288805
2001-06-14,0.00013882300365342104
2001-06-15,0.00013728975974358626
2001-06-18,0.00013728975974358626
2001-06-19,0.00013690635656438133
2001-06-20,0.00013613943951340524
2001-06-21,0.00013690635656438133
2001-06-22,0.00013460516244401255
2001-06-25,0.00013498878710005435
2001-06-26,0.00013498878710005435
2001-06-27,0.00013728975974358626
2001-06-28,0.00014188772267353933
2001-06-29,0.0001422706468645618
2001-07-02,0.0001430363848669014
2001-07-03,0.00014265353426012872
2001-07-04,0.0001425479808585539
2001-07-05,0.0001422706468645618
2001-07-06,0.00014150476167995585
2001-07-09,0.0001422706468645618
2001-07-10,0.00014150476167995585
2001-07-11,0.00013958940442315715
2001-07-12,0.00014035565781189696
2001-07-13,0.0001411217638764839
2001-07-16,0.00014188772267353933
2001-07-17,0.0001407387292562401
2001-07-18,0.00013805645544584522
2001-07-19,0.00013843974798288805
2001-07-20,0.0001376731260351871
2001-07-23,0.00013882300365342104
2001-07-24,0.00013882300365342104
2001-07-25,0.00013882300365342104
2001-07-26,0.00013882300365342104
2001-07-27,0.00013843974798288805
2001-07-30,0.0001392062224645496
2001-07-31,0.00013805645544584522
2001-08-01,0.0001376731260351871
2001-08-02,0.0001376731260351871
2001-08-03,0.00013728975974358626
2001-08-06,0.00013728975974358626
2001-08-07,0.00013728975974358626
2001-08-08,0.00013613943951340524
2001-08-09,0.00013460516244401255
2001-08-10,0.00013383780231146503
2001-08-13,0.00013460516244401255
2001-08-14,0.00013383780231146503
2001-08-15,0.00013383780231146503
2001-08-16,0.00013230263856556235
2001-08-17,0.00013115087748549747
2001-08-20,0.00013345406682074845
2001-08-21,0.00013230263856556235
2001-08-22,0.00013191875519558138
2001-08-23,0.00013268648495490254
2001-08-24,0.00013345406682074845
2001-08-27,0.00013460516244401255
2001-08-28,0.00013307029437092943
2001-08-29,0.00013345406682074845
2001-08-30,0.00013115087748549747
2001-08-31,0.00013153483483807626
2001-09-03,0.00013329553904850577
2001-09-04,0.00013422150085018458
2001-09-05,0.00013307029437092943
2001-09-06,0.0001303828517678074
2001-09-07,0.000127693595368239
2001-09-10,0.00012730926767434703
2001-09-11,0.00012256216708550483
2001-09-12,0.00011458491707583285
2001-09-13,0.00010727297179036199
2001-09-14,0.00010340826023091942
2001-09-17,0.00010147449783759477
2001-09-18,9.72169141484347e-05
2001-09-19,8.597051920578025e-05
2001-09-20,8.713541254601331e-05
2001-09-21,8.829996541415142e-05
2001-09-24,9.334243169467626e-05
2001-09-25,9.411762964850467e-05
2001-09-26,9.334243169467626e-05
2001-09-27,9.334243169467626e-05
2001-09-28,9.411762964850467e-05
2001-10-01,9.295477615278713e-05
2001-10-02,8.868807407758084e-05
2001-10-03,8.75236346555841e-05
2001-10-04,8.6747152605815e-05
2001-10-05,8.597051920578025e-05
2001-10-08,8.655433433979454e-05
2001-10-09,8.713541254601331e-05
2001-10-10,8.713541254601331e-05
2001-10-11,8.907614494035876e-05
2001-10-12,8.829996541415142e-05
2001-10-15,8.829996541415142e-05
2001-10-16,8.713541254601331e-05
2001-10-17,8.713541254601331e-05
2001-10-18,8.597051920578025e-05
2001-10-19,8.597051920578025e-05
2001-10-22,8.713541254601331e-05
2001-10-23,8.635885482832784e-05
2001-10-24,8.519373439619393e-05
2001-10-25,8.402827315934225e-05
2001-10-26,8.402827315934225e-05
2001-10-29,8.20850798783912e-05
2001-10-30,8.052984262252316e-05
2001-10-31,8.052984262252316e-05
2001-11-01,8.091870885218455e-05
2001-11-02,7.897399806910954e-05
2001-11-05,7.897399806910954e-05
2001-11-06,7.274453736161313e-05
2001-11-07,7.079583181268667e-05
2001-11-08,7.23548724916867e-05
2001-11-09,7.196516950935816e-05
2001-11-12,7.177523253654172e-05
2001-11-13,7.23548724916867e-05
2001-11-14,7.352375279379153e-05
2001-11-15,7.5471124928006e-05
2001-11-16,7.663909151545134e-05
2001-11-19,7.62498073600959e-05
2001-11-20,7.663909151545134e-05
2001-11-21,7.702833764056116e-05
2001-11-22,7.647498219598425e-05
2001-11-23,7.663909151545134e-05
2001-11-26,7.780671582890974e-05
2001-11-27,7.5471124928006e-05
2001-11-28,7.352375279379153e-05
2001-11-29,7.079583181268667e-05
2001-11-30,7.001608264878278e-05
2001-12-03,7.001608264878278e-05
2001-12-04,6.845612637285114e-05
2001-12-05,6.962615083461188e-05
2001-12-06,6.884617270408455e-05
2001-12-07,6.650532175767054e-05
2001-12-10,6.728575822556593e-05
2001-12-11,6.533438035116745e-05
2001-12-12,6.572473239052634e-05
2001-12-13,6.650532175767054e-05
2001-12-14,6.806604185438658e-05
2001-12-17,6.845612637285114e-05
2001-12-18,6.728575822556593e-05
2001-12-19,6.650532175767054e-05
2001-12-20,6.650532175767054e-05
2001-12-21,6.728575822556593e-05
2001-12-24,6.767591914114135e-05
2001-12-25,6.834044086967417e-05
2001-12-26,6.884617270408455e-05
2001-12-27,6.845612637285114e-05
2001-12-28,6.767591914114135e-05
2001-12-31,6.845612637285114e-05
2002-01-01,6.878906656626604e-05
2002-01-02,6.845612637285114e-05
2002-01-03,6.806604185438658e-05
2002-01-04,6.767591914114135e-05
2002-01-07,6.611504619025155e-05
2002-01-08,6.611504619025155e-05
2002-01-09,6.611504619025155e-05
2002-01-10,6.611504619025155e-05
2002-01-11,6.221018650132137e-05
2002-01-14,6.221018650132137e-05
2002-01-15,6.299146465793548e-05
2002-01-16,6.338204629385835e-05
2002-01-17,6.455356152268443e-05
2002-01-18,6.377258964507249e-05
2002-01-21,6.500909577433767e-05
2002-01-22,6.689555910033285e-05
2002-01-23,6.728575822556593e-05
2002-01-24,6.767591914114135e-05
2002-01-25,6.767591914114135e-05
2002-01-28,6.923618085541428e-05
2002-01-29,6.767591914114135e-05
2002-01-30,6.884617270408455e-05
2002-01-31,6.923618085541428e-05
2002-02-01,6.923618085541428e-05
2002-02-04,6.962615083461188e-05
2002-02-05,6.923618085541428e-05
2002-02-06,6.845612637285114e-05
2002-02-07,6.806604185438658e-05
2002-02-08,6.806604185438658e-05
2002-02-11,6.884617270408455e-05
2002-02-12,6.884617270408455e-05
2002-02-13,6.923618085541428e-05
2002-02-14,6.884617270408455e-05
2002-02-15,6.845612637285114e-05
2002-02-18,6.87855428598283e-05
2002-02-19,6.923618085541428e-05
2002-02-20,6.923618085541428e-05
2002-02-21,6.923618085541428e-05
2002-02-22,6.923618085541428e-05
2002-02-25,6.962615083461188e-05
2002-02-26,6.962615083461188e-05
2002-02-27,6.962615083461188e-05
2002-02-28,7.040597630569856e-05
2002-03-01,6.962615083461188e-05
2002-03-04,7.118564917729664e-05
2002-03-05,7.079583181268667e-05
2002-03-06,7.001608264878278e-05
2002-03-07,7.001608264878278e-05
2002-03-08,7.118564917729664e-05
2002-03-11,7.31341641264649e-05
2002-03-12,7.23548724916867e-05
2002-03-13,7.157542840707798e-05
2002-03-14,7.31341641264649e-05
2002-03-15,7.31341641264649e-05
2002-03-18,7.39133033709205e-05
2002-03-19,7.274453736161313e-05
2002-03-20,7.23548724916867e-05
2002-03-21,7.23548724916867e-05
2002-03-22,7.23548724916867e-05
2002-03-25,7.274453736161313e-05
2002-03-26,7.118564917729664e-05
2002-03-27,7.118564917729664e-05
2002-03-28,7.040597630569856e-05
2002-03-29,7.006668284748052e-05
2002-04-01,7.040597630569856e-05
2002-04-02,7.079583181268667e-05
2002-04-03,7.040597630569856e-05
2002-04-04,7.001608264878278e-05
2002-04-05,6.923618085541428e-05
2002-04-08,6.884617270408455e-05
2002-04-09,6.806604185438658e-05
2002-04-10,6.728575822556593e-05
2002-04-11,6.767591914114135e-05
2002-04-12,6.728575822556593e-05
2002-04-15,6.767591914114135e-05
2002-04-16,6.845612637285114e-05
2002-04-17,6.806604185438658e-05
2002-04-18,6.767591914114135e-05
2002-04-19,6.806604185438658e-05
2002-04-22,6.767591914114135e-05
2002-04-23,6.806604185438658e-05
2002-04-24,6.767591914114135e-05
2002-04-25,6.845612637285114e-05
2002-04-26,6.884617270408455e-05
2002-04-29,7.001608264878278e-05
2002-04-30,6.962615083461188e-05
2002-05-01,6.962615083461188e-05
2002-05-02,6.962615083461188e-05
2002-05-03,6.923618085541428e-05
2002-05-06,7.001608264878278e-05
2002-05-07,6.923618085541428e-05
2002-05-08,6.923618085541428e-05
2002-05-09,6.962615083461188e-05
2002-05-10,6.962615083461188e-05
2002-05-13,7.040597630569856e-05
2002-05-14,7.001608264878278e-05
2002-05-15,6.923618085541428e-05
2002-05-16,6.884617270408455e-05
2002-05-17,6.923618085541428e-05
2002-05-20,6.962615083461188e-05
2002-05-21,6.884617270408455e-05
2002-05-22,6.845612637285114e-05
2002-05-23,6.845612637285114e-05
2002-05-24,6.845612637285114e-05
2002-05-27,6.924300548893925e-05
2002-05-28,6.962615083461188e-05
2002-05-29,6.884617270408455e-05
2002-05-30,6.884617270408455e-05
2002-05-31,6.845612637285114e-05
2002-06-03,6.962615083461188e-05
2002-06-04,6.923618085541428e-05
2002-06-05,6.884617270408455e-05
2002-06-06,6.845612637285114e-05
2002-06-07,6.845612637285114e-05
2002-06-10,6.923618085541428e-05
2002-06-11,6.884617270408455e-05
2002-06-12,6.845612637285114e-05
2002-06-13,6.767591914114135e-05
2002-06-14,6.728575822556593e-05
2002-06-17,6.845612637285114e-05
2002-06-18,6.806604185438658e-05
2002-06-19,6.728575822556593e-05
2002-06-20,6.806604185438658e-05
2002-06-21,6.767591914114135e-05
2002-06-24,6.845612637285114e-05
2002-06-25,6.806604185438658e-05
2002-06-26,6.689555910033285e-05
2002-06-27,6.689555910033285e-05
2002-06-28,6.689555910033285e-05
2002-07-01,6.767591914114135e-05
2002-07-02,6.767591914114135e-05
2002-07-03,6.767591914114135e-05
2002-07-04,6.756898258464261e-05
2002-07-05,6.767591914114135e-05
2002-07-08,6.806604185438658e-05
2002-07-09,6.767591914114135e-05
2002-07-10,6.767591914114135e-05
2002-07-11,6.767591914114135e-05
2002-07-12,6.728575822556593e-05
2002-07-15,6.767591914114135e-05
2002-07-16,6.767591914114135e-05
2002-07-17,6.767591914114135e-05
2002-07-18,6.767591914114135e-05
2002-07-19,6.728575822556593e-05
2002-07-22,6.689555910033285e-05
2002-07-23,6.689555910033285e-05
2002-07-24,6.650532175767054e-05
2002-07-25,6.689555910033285e-05
2002-07-26,6.650532175767054e-05
2002-07-29,6.767591914114135e-05
2002-07-30,6.767591914114135e-05
2002-07-31,6.728575822556593e-05
2002-08-01,6.611504619025155e-05
2002-08-02,6.416309471890536e-05
2002-08-05,6.455356152268443e-05
2002-08-06,6.494399006440332e-05
2002-08-07,6.260084472953231e-05
2002-08-08,6.377258964507249e-05
2002-08-09,6.377258964507249e-05
2002-08-12,6.611504619025155e-05
2002-08-13,6.416309471890536e-05
2002-08-14,6.455356152268443e-05
2002-08-15,6.377258964507249e-05
2002-08-16,6.377258964507249e-05
2002-08-19,6.572473239052634e-05
2002-08-20,6.377258964507249e-05
2002-08-21,6.416309471890536e-05
2002-08-22,6.494399006440332e-05
2002-08-23,6.494399006440332e-05
2002-08-26,6.611504619025155e-05
2002-08-27,6.611504619025155e-05
2002-08-28,6.572473239052634e-05
2002-08-29,6.611504619025155e-05
2002-08-30,6.650532175767054e-05
2002-09-02,6.56107441270315e-05
2002-09-03,6.455356152268443e-05
2002-09-04,6.416309471890536e-05
2002-09-05,6.338204629385835e-05
2002-09-06,6.533438035116745e-05
2002-09-09,6.650532175767054e-05
2002-09-10,6.611504619025155e-05
2002-09-11,6.650532175767054e-05
2002-09-12,6.650532175767054e-05
2002-09-13,6.650532175767054e-05
2002-09-16,6.728575822556593e-05
2002-09-17,6.689555910033285e-05
2002-09-18,6.611504619025155e-05
2002-09-19,6.494399006440332e-05
2002-09-20,6.494399006440332e-05
2002-09-23,6.494399006440332e-05
2002-09-24,6.494399006440332e-05
2002-09-25,6.533438035116745e-05
2002-09-26,6.494399006440332e-05
2002-09-27,6.416309471890536e-05
2002-09-30,6.18194899655311e-05
2002-10-01,6.260084472953231e-05
2002-10-02,6.221018650132137e-05
2002-10-03,6.18194899655311e-05
2002-10-04,6.338204629385835e-05
2002-10-07,6.416309471890536e-05
2002-10-08,6.338204629385835e-05
2002-10-09,6.18194899655311e-05
2002-10-10,6.221018650132137e-05
2002-10-11,6.221018650132137e-05
2002-10-14,6.434009997646761e-05
2002-10-15,6.611504619025155e-05
2002-10-16,6.533438035116745e-05
2002-10-17,6.572473239052634e-05
2002-10-18,6.572473239052634e-05
2002-10-21,6.728575822556593e-05
2002-10-22,6.650532175767054e-05
2002-10-23,6.611504619025155e-05
2002-10-24,6.494399006440332e-05
2002-10-25,6.455356152268443e-05
2002-10-28,6.260084472953231e-05
2002-10-29,5.947450587262537e-05
2002-10-30,5.947450587262537e-05
2002-10-31,5.673694559393816e-05
2002-11-01,5.634571196244664e-05
2002-11-04,5.634571196244664e-05
2002-11-05,5.595443991035509e-05
2002-11-06,4.851296093222324e-05
2002-11-07,4.8120918876737306e-05
2002-11-08,4.8120918876737306e-05
2002-11-11,4.814219283799659e-05
2002-11-12,4.8120918876737306e-05
2002-11-13,4.7728838241667404e-05
2002-11-14,4.8120918876737306e-05
2002-11-15,4.8120918876737306e-05
2002-11-18,4.851296093222324e-05
2002-11-19,4.7728838241667404e-05
2002-11-20,4.8120918876737306e-05
2002-11-21,4.8120918876737306e-05
2002-11-22,4.851296093222324e-05
2002-11-25,4.890496441523062e-05
2002-11-26,4.8120918876737306e-05
2002-11-27,4.851296093222324e-05
2002-11-28,4.825896117277573e-05
2002-11-29,4.8120918876737306e-05
2002-12-02,4.890496441523062e-05
2002-12-03,4.851296093222324e-05
2002-12-04,4.8120918876737306e-05
2002-12-05,4.8120918876737306e-05
2002-12-06,4.7728838241667404e-05
2002-12-09,4.851296093222324e-05
2002-12-10,4.7728838241667404e-05
2002-12-11,4.7728838241667404e-05
2002-12-12,4.7728838241667404e-05
2002-12-13,4.7728838241667404e-05
2002-12-16,4.851296093222324e-05
2002-12-17,4.8120918876737306e-05
2002-12-18,4.7728838241667404e-05
2002-12-19,4.7728838241667404e-05
2002-12-20,4.7728838241667404e-05
2002-12-23,4.6944561201023305e-05
2002-12-24,4.6944561201023305e-05
2002-12-25,4.7146842528267285e-05
2002-12-26,4.655236478057212e-05
2002-12-27,4.576785610077572e-05
2002-12-30,4.8120918876737306e-05
2002-12-31,4.8120918876737306e-05
2003-01-01,4.7942471582906876e-05
2003-01-02,4.8120918876737306e-05
2003-01-03,4.8120918876737306e-05
2003-01-06,4.7728838241667404e-05
2003-01-07,4.6944561201023305e-05
2003-01-08,4.6944561201023305e-05
2003-01-09,4.733671901879788e-05
2003-01-10,4.733671901879788e-05
2003-01-13,4.7728838241667404e-05
2003-01-14,4.6944561201023305e-05
2003-01-15,4.733671901879788e-05
2003-01-16,4.655236478057212e-05
2003-01-17,4.655236478057212e-05
2003-01-20,4.7012552669700725e-05
2003-01-21,4.6944561201023305e-05
2003-01-22,4.616012974967276e-05
2003-01-23,4.616012974967276e-05
2003-01-24,4.576785610077572e-05
